antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
"frozenset({'sugar', 'baking soda', 'eggs'})",frozenset({'vanilla'}),0.014700039729837107,0.04648390941597139,0.0116,0.7891135135135134,16.97605738045738,1.0,0.01091668468478707,4.521466057262655,0.9551340152811826,0.2339466742733336,0.7788327972972973,0.5193311157311157
"frozenset({'sugar', 'vanilla', 'eggs'})",frozenset({'baking soda'}),0.012316249503377036,0.07707588398887565,0.0116,0.9418451612903226,12.219712736947123,1.0,0.010650714182099664,15.87011737094789,0.9296143783236073,0.14911533440788383,0.9369884937441851,0.5461730961090788
"frozenset({'baking soda', 'vanilla', 'eggs'})",frozenset({'sugar'}),0.012316249503377036,0.15534366309098133,0.0116,0.9418451612903226,6.062977675109314,1.0,0.009686748686602931,14.524265833248048,0.8454776557057307,0.07433042737984556,0.9311497041240555,0.5082591535351869
"frozenset({'sugar', 'baking soda'})","frozenset({'vanilla', 'eggs'})",0.025824394119984106,0.025824394119984106,0.0116,0.4491876923076923,17.39392956213018,1.0,0.01093310066833573,1.7686162641525534,0.967493614719899,0.28964671616264626,0.434586224118459,0.4491876923076923
"frozenset({'sugar', 'vanilla'})","frozenset({'baking soda', 'eggs'})",0.02026221692491061,0.04131903059197457,0.0116,0.5724941176470587,13.855458597285065,1.0,0.010762784839018392,2.242497726888715,0.9470149005722409,0.2320870441675384,0.5540686672679845,0.4266182126696832
"frozenset({'baking soda', 'vanilla'})","frozenset({'sugar', 'eggs'})",0.017878426698450536,0.04767580452920143,0.0116,0.6488266666666667,13.609139333333333,1.0,0.010747631623435016,2.7118351682098067,0.9433862290824803,0.21499703982539384,0.6312460241969128,0.44606833333333334
"frozenset({'vanilla', 'eggs'})","frozenset({'sugar', 'baking soda'})",0.025824394119984106,0.025824394119984106,0.0116,0.4491876923076923,17.39392956213018,1.0,0.01093310066833573,1.7686162641525534,0.967493614719899,0.28964671616264626,0.434586224118459,0.4491876923076923
"frozenset({'sugar', 'baking soda', 'vanilla'})",frozenset({'salt'}),0.0101,0.34604688120778704,0.0105,1.0396039603960396,3.0042286662650195,1.0,0.007004926499801351,inf,0.6739426781734904,0.03037782364275951,1.0605608555995332,0.5349733349626582
"frozenset({'sugar', 'baking soda', 'salt'})",frozenset({'vanilla'}),0.01986491855383393,0.04648390941597139,0.0105,0.5285700000000001,11.37103153846154,1.0,0.009576600925387934,2.022603760015334,0.9305423795703834,0.18800752641893986,0.5055877875000001,0.3772273076923077
"frozenset({'sugar', 'vanilla', 'salt'})",frozenset({'baking soda'}),0.011124354390147001,0.07707588398887565,0.0105,0.943875,12.246048324742269,1.0,0.00964258055157389,16.444082245187076,0.9286718800172754,0.13513472054977335,0.9391878497632372,0.5400521907216494
"frozenset({'baking soda', 'vanilla', 'salt'})",frozenset({'sugar'}),0.011918951132300357,0.15534366309098133,0.0105,0.8809500000000001,5.670974808184144,1.0,0.008648466470906063,7.094971330609152,0.8335991003607544,0.06698025579647797,0.8590551034807151,0.4742710358056267
"frozenset({'sugar', 'baking soda'})","frozenset({'vanilla', 'salt'})",0.025824394119984106,0.02463249900675407,0.0105,0.40659230769230775,16.506336104218367,1.0,0.009863880637489466,1.6436718189482127,0.9643201881675205,0.262783194046027,0.39160604417985284,0.4164292183622829
"frozenset({'sugar', 'vanilla'})","frozenset({'baking soda', 'salt'})",0.02026221692491061,0.04926499801350814,0.0105,0.5182058823529412,10.518743595825427,1.0,0.009501781923445009,1.9733221456285162,0.9236467424134356,0.1778840490942072,0.4932403701973895,0.3656694734345351
"frozenset({'baking soda', 'vanilla'})","frozenset({'sugar', 'salt'})",0.017878426698450536,0.07945967421533572,0.0105,0.5873,7.3911705,1.0,0.00907938603905836,2.230531441203451,0.8804443928305552,0.1209146663677561,0.5516763487268019,0.35972125000000005
"frozenset({'vanilla', 'salt'})","frozenset({'sugar', 'baking soda'})",0.02463249900675407,0.025824394119984106,0.0105,0.4262661290322581,16.506336104218363,1.0,0.009863880637489466,1.6979572850332705,0.9631417928255644,0.262783194046027,0.4110570337578277,0.4164292183622829
"frozenset({'baking soda', 'brown sugar'})",frozenset({'flour'}),0.02264600715137068,0.07787048073102901,0.0104,0.4592421052631579,5.897512137486573,1.0,0.008636544536484443,1.705253919071717,0.8496788070016943,0.11540618419985257,0.41357706977482483,0.2963986036519871
"frozenset({'baking soda', 'flour'})",frozenset({'brown sugar'}),0.017878426698450536,0.08899483512117601,0.0104,0.5817066666666666,6.536409285714284,1.0,0.008808912363745362,2.177909835710563,0.8624296902051857,0.10780189042892112,0.540844169210641,0.34928369047619046
"frozenset({'brown sugar', 'flour'})",frozenset({'baking soda'}),0.012713547874453715,0.07707588398887565,0.0104,0.818025,10.6132418814433,1.0,0.00942009205894159,5.071708289661351,0.9174420257063914,0.1309998038265827,0.802827776582006,0.4764784793814433
"frozenset({'baking soda', 'brown sugar'})",frozenset({'salt'}),0.02264600715137068,0.34604688120778704,0.013110846245530394,0.5789473684210527,1.6730316031180132,1.0,0.0052742660989893286,1.5531386571315058,0.4116038433111604,0.03687150837988827,0.3561424825733837,0.3084174270348662
"frozenset({'brown sugar', 'salt'})",frozenset({'baking soda'}),0.03257846642828764,0.07707588398887565,0.013110846245530394,0.4024390243902439,5.221335177269299,1.0,0.010599832146568216,1.544485255365555,0.8357040632194637,0.1358024691358025,0.3525350944426362,0.2862710585868745
"frozenset({'baking soda', 'egg'})",frozenset({'salt'}),0.019467620182757252,0.34604688120778704,0.014302741358760428,0.7346938775510203,2.1231050399493894,1.0,0.007566032109979512,2.464900216986033,0.5394944174320186,0.04072398190045248,0.5943040642745554,0.38801284003842634
"frozenset({'egg', 'salt'})",frozenset({'baking soda'}),0.04211362733412793,0.07707588398887565,0.014302741358760428,0.33962264150943394,4.406341178758996,1.0,0.011056796304004442,1.3975708042454167,0.8070417991612517,0.13636363636363638,0.28447274588000226,0.2625948259093561
frozenset({'all-purpose flour'}),frozenset({'sugar'}),0.11044894715931665,0.15534366309098133,0.03535955502582439,0.3201438848920863,2.0608750850981616,1.0,0.01820201098955391,1.2424045590513608,0.5786843042891339,0.15344827586206894,0.19510919956414918,0.27388268413402267
frozenset({'all-purpose flour'}),frozenset({'eggs'}),0.11044894715931665,0.16646801748112833,0.04410011918951132,0.39928057553956836,2.3985422640407963,1.0,0.02571390192302198,1.3875562343727323,0.655476825642078,0.18941979522184302,0.27930848838565,0.332098521659999
frozenset({'all-purpose flour'}),frozenset({'baking powder'}),0.11044894715931665,0.08661104489471594,0.04131903059197457,0.37410071942446044,4.319318856841132,1.0,0.03175293187098489,1.4593225834440746,0.8638987185213179,0.26530612244897955,0.31475054840859806,0.4255824698039733
frozenset({'baking powder'}),frozenset({'all-purpose flour'}),0.08661104489471594,0.11044894715931665,0.04131903059197457,0.4770642201834862,4.319318856841132,1.0,0.03175293187098489,1.7010713115725349,0.8413524274768295,0.26530612244897955,0.4121351684688856,0.4255824698039733
frozenset({'all-purpose flour'}),frozenset({'baking soda'}),0.11044894715931665,0.07707588398887565,0.03615415176797775,0.3273381294964029,4.246959133723949,1.0,0.027641201530032806,1.372047616316003,0.8594643409292806,0.2388451443569554,0.27116232111168576,0.3982051472224283
frozenset({'baking soda'}),frozenset({'all-purpose flour'}),0.07707588398887565,0.11044894715931665,0.03615415176797775,0.4690721649484536,4.246959133723949,1.0,0.027641201530032806,1.6754650898164327,0.8283859919675676,0.2388451443569554,0.4031507990956935,0.3982051472224283
frozenset({'all-purpose flour'}),frozenset({'salt'}),0.11044894715931665,0.34604688120778704,0.06912991656734208,0.6258992805755396,1.8087123871511288,1.0,0.030909402870176877,1.7480669906176463,0.5026361316885103,0.17846153846153848,0.4279395438691574,0.412834829725198
frozenset({'all-purpose flour'}),frozenset({'butter'}),0.11044894715931665,0.21970599920540326,0.03933253873659118,0.356115107913669,1.620871115042866,1.0,0.015066242439768725,1.2118532526307146,0.430608000505276,0.13524590163934425,0.1748175797447581,0.26756930802555057
frozenset({'margarine'}),frozenset({'all-purpose flour'}),0.010329757647993643,0.11044894715931665,0.0111,1.0745653846153846,9.72906860819037,1.0,0.009959089143368204,inf,0.9065799897236453,0.10120469620334324,1.0838236145944276,0.587532152739347
"frozenset({'sugar', 'all-purpose flour'})",frozenset({'salt'}),0.03535955502582439,0.34604688120778704,0.02542709574890743,0.7191011235955057,2.078045382422374,1.0,0.013191032011325767,2.328073102900279,0.5377947384678748,0.07142857142857144,0.5704602236269064,0.396289941820715
"frozenset({'sugar', 'salt'})",frozenset({'all-purpose flour'}),0.07945967421533572,0.11044894715931665,0.02542709574890743,0.32,2.8972661870503598,1.0,0.0166508583902013,1.308163313001005,0.7113724643936125,0.15458937198067632,0.23556945064761056,0.27510791366906473
"frozenset({'all-purpose flour', 'salt'})",frozenset({'sugar'}),0.06912991656734208,0.15534366309098133,0.02542709574890743,0.367816091954023,2.367757297821677,1.0,0.014688201280162594,1.3360927511106295,0.6205585787451985,0.1277445109780439,0.2515489668148052,0.26574947820207545
"frozenset({'sugar', 'all-purpose flour'})",frozenset({'butter'}),0.03535955502582439,0.21970599920540326,0.014700039729837107,0.4157303370786517,1.8922120405550928,1.0,0.00693133336142992,1.3355031936676753,0.4888018166436618,0.06115702479338842,0.2512185633538525,0.24131905642359347
"frozenset({'butter', 'all-purpose flour'})",frozenset({'sugar'}),0.03933253873659118,0.15534366309098133,0.014700039729837107,0.37373737373737376,2.4058746028055493,1.0,0.008589979083827115,1.3487254411934329,0.6082757695660921,0.08167770419426049,0.2585592519741156,0.23418326487380198
"frozenset({'sugar', 'all-purpose flour'})",frozenset({'eggs'}),0.03535955502582439,0.16646801748112833,0.017878426698450536,0.5056179775280899,3.037328041618621,1.0,0.011992191674286681,1.686007873731354,0.695350539996339,0.09719222462203024,0.4068829596940907,0.3065082727735915
"frozenset({'sugar', 'eggs'})",frozenset({'all-purpose flour'}),0.04767580452920143,0.11044894715931665,0.017878426698450536,0.375,3.39523381294964,1.0,0.012612684283226858,1.4232816845450933,0.7407870949798359,0.12747875354107646,0.29739839213934793,0.26843525179856115
"frozenset({'all-purpose flour', 'eggs'})",frozenset({'sugar'}),0.04410011918951132,0.15534366309098133,0.017878426698450536,0.40540540540540543,2.6097324946429805,1.0,0.011027752640802968,1.4205583848015315,0.6452756996397894,0.09846827133479212,0.2960514606798709,0.2602474597359508
"frozenset({'all-purpose flour', 'salt'})",frozenset({'eggs'}),0.06912991656734208,0.16646801748112833,0.029797377830750895,0.4310344827586207,2.5892930622993995,1.0,0.018289457671149652,1.464995605639229,0.6593768672641911,0.1447876447876448,0.3174040958548372,0.3050160480618879
"frozenset({'all-purpose flour', 'eggs'})",frozenset({'salt'}),0.04410011918951132,0.34604688120778704,0.029797377830750895,0.6756756756756757,1.952555310764266,1.0,0.01453666912432882,2.016355449609323,0.5103574397339984,0.08269018743109151,0.504055696036255,0.38089179880224655
"frozenset({'salt', 'eggs'})",frozenset({'all-purpose flour'}),0.07787048073102901,0.11044894715931665,0.029797377830750895,0.3826530612244898,3.4645242989282043,1.0,0.02119666521921889,1.4409256723700326,0.7714318540858827,0.18796992481203006,0.30600167713355997,0.3262186169431801
"frozenset({'butter', 'all-purpose flour'})",frozenset({'eggs'}),0.03933253873659118,0.16646801748112833,0.019467620182757252,0.49494949494949503,2.9732407608302602,1.0,0.012920010436777235,1.6503933253873662,0.6908391148022486,0.10447761194029852,0.3940838316434123,0.3059473011740315
"frozenset({'butter', 'eggs'})",frozenset({'all-purpose flour'}),0.06436233611442194,0.11044894715931665,0.019467620182757252,0.30246913580246915,2.7385424993338665,1.0,0.012358867922205287,1.2752855801786789,0.6785129338359548,0.12531969309462918,0.21586190925181548,0.23936406430411228
"frozenset({'all-purpose flour', 'eggs'})",frozenset({'butter'}),0.04410011918951132,0.21970599920540326,0.019467620182757252,0.4414414414414415,2.0092370851864523,1.0,0.009778559431148288,1.39697796916452,0.5254720342002138,0.07967479674796749,0.28416909781471905,0.2650245181890752
"frozenset({'all-purpose flour', 'baking powder'})",frozenset({'eggs'}),0.04131903059197457,0.16646801748112833,0.022248708780294002,0.5384615384615384,3.2346245639801725,1.0,0.015370411673405903,1.8059859621242218,0.7206204487596946,0.11991434689507496,0.4462858399941336,0.3360565448870938
"frozenset({'all-purpose flour', 'eggs'})",frozenset({'baking powder'}),0.04410011918951132,0.08661104489471594,0.022248708780294002,0.5045045045045046,5.824944210265311,1.0,0.01842915137730891,1.8433849821215735,0.8665390096188099,0.20512820512820515,0.4575197206776155,0.38069261922472936
"frozenset({'baking powder', 'eggs'})",frozenset({'all-purpose flour'}),0.04290822407628129,0.11044894715931665,0.022248708780294002,0.5185185185185185,4.694644284572342,1.0,0.01750954060659269,1.8475291097460347,0.8222736167941647,0.1696969696969697,0.4587365391295717,0.3599786837196909
"frozenset({'sugar', 'all-purpose flour'})",frozenset({'baking powder'}),0.03535955502582439,0.08661104489471594,0.0166865315852205,0.4719101123595506,5.448613544995362,1.0,0.013624003577421646,1.7296088724334104,0.846395230250255,0.15849056603773587,0.42183460322270067,0.3322853314091331
"frozenset({'sugar', 'baking powder'})",frozenset({'all-purpose flour'}),0.03694874851013111,0.11044894715931665,0.0166865315852205,0.4516129032258065,4.088883731724298,1.0,0.01260558121342215,1.6221225081212463,0.7844177274870343,0.1276595744680851,0.3835237505222666,0.30134601995822696
"frozenset({'all-purpose flour', 'baking powder'})",frozenset({'sugar'}),0.04131903059197457,0.15534366309098133,0.0166865315852205,0.40384615384615385,2.599695061971277,1.0,0.010267882017694852,1.4168428877183539,0.6418605569040712,0.09271523178807946,0.29420544178305236,0.2556315168207751
"frozenset({'all-purpose flour', 'baking powder'})",frozenset({'salt'}),0.04131903059197457,0.34604688120778704,0.027810885975367503,0.6730769230769231,1.945045482645942,1.0,0.01351256430448556,2.0003271868938284,0.5068142797939732,0.07734806629834255,0.5000817833442379,0.37672215843857637
"frozenset({'all-purpose flour', 'salt'})",frozenset({'baking powder'}),0.06912991656734208,0.08661104489471594,0.027810885975367503,0.40229885057471265,4.644890857323632,1.0,0.02182347166798547,1.5281699825799946,0.8429851838302542,0.2173913043478261,0.3456225345352552,0.36169988400295267
"frozenset({'baking powder', 'salt'})",frozenset({'all-purpose flour'}),0.05442987683750496,0.11044894715931665,0.027810885975367503,0.5109489051094891,4.626109331512892,1.0,0.021799163384653805,1.8189327498384125,0.8289555822328932,0.2028985507246377,0.45022706304626353,0.3813737331302841
frozenset({'baking powder'}),"frozenset({'all-purpose flour', 'salt'})",0.08661104489471594,0.06912991656734208,0.027810885975367503,0.3211009174311927,4.644890857323632,1.0,0.02182347166798547,1.3711464742454018,0.8591188715590629,0.2173913043478261,0.27068331590879724,0.36169988400295267
"frozenset({'all-purpose flour', 'baking soda'})",frozenset({'salt'}),0.03615415176797775,0.34604688120778704,0.025029797377830752,0.6923076923076923,2.0006182107215404,1.0,0.012518765915809051,2.125347636074692,0.5189154529632684,0.07007786429365963,0.529488737265165,0.3823191733639495
"frozenset({'all-purpose flour', 'salt'})",frozenset({'baking soda'}),0.06912991656734208,0.07707588398887565,0.025029797377830752,0.3620689655172414,4.697564877355137,1.0,0.01970154794832564,1.4467459115850057,0.8455785216348595,0.2065573770491803,0.30879362299048496,0.34340561677923925
"frozenset({'baking soda', 'salt'})",frozenset({'all-purpose flour'}),0.04926499801350814,0.11044894715931665,0.025029797377830752,0.5080645161290323,4.599994198189835,1.0,0.019588530215432953,1.808267713971225,0.8231614696303372,0.1858407079646018,0.4469845409096803,0.36734161058250175
frozenset({'baking soda'}),"frozenset({'all-purpose flour', 'salt'})",0.07707588398887565,0.06912991656734208,0.025029797377830752,0.3247422680412371,4.697564877355137,1.0,0.01970154794832564,1.378540428900272,0.852858577783244,0.2065573770491803,0.2745950869226606,0.34340561677923925
"frozenset({'butter', 'all-purpose flour'})",frozenset({'salt'}),0.03933253873659118,0.34604688120778704,0.025824394119984106,0.6565656565656566,1.897331524197196,1.0,0.012213491760202257,1.9041576106008555,0.49230769230769234,0.0718232044198895,0.47483338856364377,0.3655962611186492
"frozenset({'all-purpose flour', 'salt'})",frozenset({'butter'}),0.06912991656734208,0.21970599920540326,0.025824394119984106,0.3735632183908046,1.700286836690154,1.0,0.010636136725570055,1.2456069370482554,0.44245050723923957,0.09818731117824772,0.1971785237727368,0.24555195277587244
"frozenset({'all-purpose flour', 'milk'})",frozenset({'salt'}),0.021454112038140644,0.34604688120778704,0.013508144616607072,0.6296296296296297,1.8194922821788495,1.0,0.006084016056726063,1.765673420738975,0.4602708318406534,0.03815937149270483,0.43364385041177267,0.33433261045201346
"frozenset({'all-purpose flour', 'egg'})",frozenset({'salt'}),0.02185141040921732,0.34604688120778704,0.014700039729837107,0.6727272727272727,1.9440350694082038,1.0,0.00713842730773608,1.9981900851984284,0.4964542121325225,0.04161979752530934,0.4995471114547664,0.3576035904394113
"frozenset({'egg', 'salt'})",frozenset({'all-purpose flour'}),0.04211362733412793,0.11044894715931665,0.014700039729837107,0.34905660377358494,3.160343423374508,1.0,0.010048633929722859,1.3665566898711947,0.7136323382694184,0.10662824207492795,0.26823379709607564,0.24107506447672053
frozenset({'walnuts'}),frozenset({'sugar'}),0.020659515295987287,0.15534366309098133,0.0112,0.5421230769230769,3.489830651190242,1.0,0.007990675216237175,1.8447235366939794,0.728503677168537,0.06795985435245472,0.4579133511831536,0.3071106433208735
frozenset({'walnuts'}),frozenset({'eggs'}),0.020659515295987287,0.16646801748112833,0.010727056019070322,0.5192307692307693,3.119102258123738,1.0,0.0072879074656262725,1.733746523639253,0.693726992712794,0.060810810810810814,0.4232144166605559,0.29183495502111256
frozenset({'walnuts'}),frozenset({'salt'}),0.020659515295987287,0.34604688120778704,0.0101,0.48887884615384614,1.4127532213194383,1.0,0.002950839164559028,1.2794483536266454,0.298325554885027,0.02832254300265503,0.21841315660342087,0.2590328214695752
frozenset({'walnuts'}),frozenset({'butter'}),0.020659515295987287,0.21970599920540326,0.010329757647993643,0.5,2.275768535262206,1.0,0.005790738196789444,1.5605880015891935,0.5724137931034483,0.044905008635578586,0.35921588594704684,0.27350813743218805
frozenset({'cinnamon'}),frozenset({'salt'}),0.044497417560588004,0.34604688120778704,0.022248708780294002,0.5,1.4448909299655568,1.0,0.006850516211651909,1.307906237584426,0.32224532224532226,0.06040992448759439,0.2354191980558931,0.28214695752009183
frozenset({'cinnamon'}),frozenset({'eggs'}),0.044497417560588004,0.16646801748112833,0.01708382995629718,0.3839285714285714,2.306320320490965,1.0,0.009676433071956148,1.3529794498857046,0.5927863462747184,0.08811475409836066,0.26089047392074083,0.2432769348789635
frozenset({'cinnamon'}),frozenset({'sugar'}),0.044497417560588004,0.15534366309098133,0.013905442987683751,0.3125,2.011668797953964,1.0,0.0069930511457330525,1.228591035504027,0.5263201663201663,0.0747863247863248,0.18605950141110067,0.20100703324808183
frozenset({'cinnamon'}),frozenset({'butter'}),0.044497417560588004,0.21970599920540326,0.01748112832737386,0.39285714285714285,1.7881038491345904,1.0,0.007704778740164814,1.2851901189558064,0.4612738612738612,0.07085346215781,0.22190500436427113,0.23621157323688968
frozenset({'margarine'}),frozenset({'cinnamon'}),0.010329757647993643,0.044497417560588004,0.0114,1.1036076923076923,24.801612156593404,1.0,0.01094035246063755,inf,0.9696967730646013,0.26250843959446035,1.108432665920358,0.6799011675824176
"frozenset({'salt', 'cinnamon'})",frozenset({'eggs'}),0.022248708780294002,0.16646801748112833,0.010329757647993643,0.46428571428571425,2.789038527105353,1.0,0.006626059205823128,1.5559263673685602,0.6560497608851936,0.0579064587973274,0.35729606427890503,0.2631691101261507
"frozenset({'eggs', 'cinnamon'})",frozenset({'salt'}),0.01708382995629718,0.34604688120778704,0.010329757647993643,0.6046511627906977,1.7473099618188133,1.0,0.0044179515725328395,1.6541167122391272,0.435125303152789,0.02927927927927928,0.395447737997683,0.3172509545296772
"frozenset({'sugar', 'cinnamon'})",frozenset({'eggs'}),0.013905442987683751,0.16646801748112833,0.0115,0.8270142857142857,4.968007057620184,1.0,0.009185188473643427,4.81850183964993,0.8099751038139126,0.06809832621463836,0.7924666144627536,0.44804831230821685
"frozenset({'eggs', 'cinnamon'})",frozenset({'sugar'}),0.01708382995629718,0.15534366309098133,0.0115,0.6731511627906976,4.333303009575923,1.0,0.008846135274965358,2.584241523148301,0.7825989415868618,0.07146075404667768,0.6130392646962305,0.37359028727770177
"frozenset({'butter', 'cinnamon'})",frozenset({'eggs'}),0.01748112832737386,0.16646801748112833,0.0131,0.7493795454545454,4.501642758732914,1.0,0.010189951224008882,3.3258737162161496,0.7916986578970547,0.0766758296508152,0.699327128650663,0.41403667010197437
"frozenset({'eggs', 'cinnamon'})",frozenset({'butter'}),0.01708382995629718,0.21970599920540326,0.0131,0.7668069767441861,3.490150380587914,1.0,0.009346580069196527,3.346129270508279,0.7258802086483446,0.0585632348555745,0.7011472303793872,0.41321605618402796
"frozenset({'sugar', 'salt', 'cinnamon'})",frozenset({'eggs'}),0.0113,0.16646801748112833,0.012,1.0619469026548674,6.379284854373034,1.0,0.01011891140246325,inf,0.8528801627105669,0.07239032101814288,1.0743185671984277,0.5670164107546413
"frozenset({'sugar', 'eggs', 'cinnamon'})",frozenset({'salt'}),0.0115,0.34604688120778704,0.012,1.0434782608695652,3.015424549493336,1.0,0.008020460866110449,inf,0.6761474343374176,0.03472755985542831,1.0664852871255746,0.5390778215943692
"frozenset({'sugar', 'salt', 'eggs'})",frozenset({'cinnamon'}),0.02820818434644418,0.044497417560588004,0.012,0.42540845070422534,9.560295271629778,1.0,0.01074480864251023,1.662924878742971,0.9213915015398696,0.19767533181496896,0.3986499253316155,0.34754351106639836
"frozenset({'eggs', 'salt', 'cinnamon'})",frozenset({'sugar'}),0.010329757647993643,0.15534366309098133,0.012,1.1616923076923078,7.478208538264805,1.0,0.010395337608118588,inf,0.8753199772392106,0.07808767412279341,1.1914296982415518,0.61947019476687
"frozenset({'sugar', 'cinnamon'})","frozenset({'salt', 'eggs'})",0.013905442987683751,0.07787048073102901,0.012,0.8629714285714285,11.082138192419823,1.0,0.01091717646977115,6.729468968810252,0.9225937810372677,0.15042132313392695,0.8513998645903859,0.5085367346938775
"frozenset({'salt', 'cinnamon'})","frozenset({'sugar', 'eggs'})",0.022248708780294002,0.04767580452920143,0.012,0.5393571428571429,11.313016071428573,1.0,0.010939274909163577,2.067380793392957,0.9323498221036409,0.20716617739855692,0.5162961737886643,0.39552857142857145
"frozenset({'eggs', 'cinnamon'})","frozenset({'sugar', 'salt'})",0.01708382995629718,0.07945967421533572,0.012,0.7024186046511628,8.839938139534883,1.0,0.010642524437322434,3.0934068465724103,0.9022916332774376,0.14193875824733548,0.67673182041734,0.4267193023255814
"frozenset({'baking powder', 'cinnamon'})",frozenset({'salt'}),0.0116,0.34604688120778704,0.0121,1.043103448275862,3.014341422859179,1.0,0.00808585617798967,inf,0.6760952819641454,0.035016956187556875,1.06591213809863,0.5390349043905143
"frozenset({'salt', 'cinnamon'})",frozenset({'baking powder'}),0.022248708780294002,0.08661104489471594,0.0121,0.5438517857142857,6.279242865334207,1.0,0.010173016084980495,2.002395113034842,0.8598762676562947,0.12505199259436578,0.5005980620456099,0.3417784157929227
"frozenset({'baking powder', 'cinnamon'})",frozenset({'eggs'}),0.0116,0.16646801748112833,0.0111,0.956896551724138,5.748230598304667,1.0,0.009168970997218912,19.33794199443786,0.8357278664233863,0.06647979755317264,0.9482881890799121,0.5117880133322361
"frozenset({'eggs', 'cinnamon'})",frozenset({'baking powder'}),0.01708382995629718,0.08661104489471594,0.0111,0.6497372093023256,7.501782366119052,1.0,0.009620351636681453,2.6077247694108223,0.8817622215009874,0.1198770452237244,0.6165239477224678,0.3889481918071261
"frozenset({'sugar', 'baking powder'})",frozenset({'cinnamon'}),0.03694874851013111,0.044497417560588004,0.0124,0.3356,7.5420107142857145,1.0,0.010755876109203541,1.4381435617691332,0.9006886832902599,0.17958998602905127,0.3046591268191268,0.30713392857142857
"frozenset({'sugar', 'cinnamon'})",frozenset({'baking powder'}),0.013905442987683751,0.08661104489471594,0.0124,0.8917371428571428,10.295882516382699,1.0,0.01119563505311281,8.436771199378477,0.9156056974306926,0.14072281247238366,0.8814712433977505,0.5174529750982961
"frozenset({'baking powder', 'cinnamon'})",frozenset({'sugar'}),0.0116,0.15534366309098133,0.0124,1.0689655172413794,6.881294646794251,1.0,0.010598013508144617,inf,0.8647091346836707,0.08023622419704134,1.0816492036202032,0.5743942675720963
"frozenset({'baking powder', 'flour'})",frozenset({'cinnamon'}),0.02185141040921732,0.044497417560588004,0.0115,0.5262818181818182,11.827244074675324,1.0,0.010527668666733277,2.0170274629782825,0.9359001883999455,0.20966719665059813,0.5042209298809299,0.3923618912337662
"frozenset({'baking powder', 'cinnamon'})",frozenset({'flour'}),0.0116,0.07787048073102901,0.0115,0.9913793103448276,12.73113124560169,1.0,0.010596702423520064,106.96702423520111,0.932266678120112,0.1474917159953264,0.9906513244885529,0.5695302163969036
"frozenset({'flour', 'cinnamon'})",frozenset({'baking powder'}),0.0113,0.08661104489471594,0.0115,1.0176991150442478,11.75022326865308,1.0,0.01052129519268971,inf,0.925351708452444,0.13308483902736867,1.0193774130345246,0.5752383189900138
"frozenset({'sugar', 'baking powder', 'salt'})",frozenset({'cinnamon'}),0.027016289233214145,0.044497417560588004,0.0101,0.37384852941176466,8.401578111869746,1.0,0.008897844897052053,1.5259927147368497,0.905436270447021,0.16445840069401718,0.3446888767274061,0.3004139968487395
"frozenset({'sugar', 'baking powder', 'cinnamon'})",frozenset({'salt'}),0.0124,0.34604688120778704,0.0101,0.814516129032258,2.3537739342987294,1.0,0.005809018673023441,3.5256602926188862,0.5823717736590596,0.028994087631791954,0.7163651863755731,0.4218514629087811
"frozenset({'sugar', 'salt', 'cinnamon'})",frozenset({'baking powder'}),0.0113,0.08661104489471594,0.0101,0.8938053097345133,10.319761305512706,1.0,0.00912129519268971,8.601079327241429,0.9134201819861174,0.11501969953904705,0.8837355217928534,0.5052093062434034
"frozenset({'baking powder', 'salt', 'cinnamon'})",frozenset({'sugar'}),0.0121,0.15534366309098133,0.0101,0.8347107438016529,5.373316987592737,1.0,0.008220341676599126,5.110170838299562,0.8238639695362526,0.0641907007984163,0.804311826034224,0.4498639396757625
"frozenset({'sugar', 'cinnamon'})","frozenset({'baking powder', 'salt'})",0.013905442987683751,0.05442987683750496,0.0101,0.7263342857142856,13.344404358706985,1.0,0.009343128450809425,3.4552012685640783,0.9381070164865176,0.17343426687306374,0.7105812593037214,0.45594706986444206
"frozenset({'baking powder', 'cinnamon'})","frozenset({'sugar', 'salt'})",0.0116,0.07945967421533572,0.0101,0.8706896551724138,10.957629310344828,1.0,0.009178267779102106,7.1188451860680715,0.9194044759910112,0.1247534664373293,0.8595277781911806,0.4988990775862069
"frozenset({'salt', 'cinnamon'})","frozenset({'sugar', 'baking powder'})",0.022248708780294002,0.03694874851013111,0.0101,0.45395892857142855,12.286178744239631,1.0,0.00927793805460177,1.763697461383813,0.9395106265034603,0.2057133007979556,0.4330093330091937,0.3636552707373272
"frozenset({'sugar', 'cinnamon'})",frozenset({'salt'}),0.013905442987683751,0.34604688120778704,0.0113,0.8126314285714284,2.3483275610956205,1.0,0.006488064822299345,3.4901964283882703,0.5822616344843029,0.032410511032947224,0.7134831747960422,0.422642981794325
"frozenset({'salt', 'cinnamon'})",frozenset({'sugar'}),0.022248708780294002,0.15534366309098133,0.0113,0.5078946428571428,3.2694905781877965,1.0,0.00784380407902465,1.7164136188499501,0.7099371385437623,0.06795260584019558,0.4173898476347264,0.29031829329557907
